"TIME","D10.AG","D10.EAST","D10.JONES","D10.MTZ","D10.SAC","D10.SJR","D12.AG","D12.EAST","D12.JONES","D12.MTZ","D12.SAC","D12.SJR","D22.AG","D22.EAST","D22.JONES","D22.MTZ","D22.SAC","D22.SJR","D26.AG","D26.EST","D26.JONES","D26.MTZ","D26.SAC","D26.SJR","D28A.AG","D28A.EAST","D28A.JONES","D28.MTZ","D28A.SAC","D28A.SJR","D4.AG","D4.EAST","D4.JONES","D4.MTZ","D4.SAC","D4.SJR","D6.AG","D6.EAST","D6.JONES","D6.MTZ","D6.SAC","D6.SJR","D7.AG","D7.EAST","D7.JONES","D7.MTZ","D7.SAC","D7.SJR","D8.AG","D8.EAST","D8.JONES","D8.MTZ","D8.SAC","D8.SJR","NZ032.AG","NZ032.EAST","NZ032.JONES","NZ032.MTZ","NZ032.SAC","NZ032.SJR","P8.AG","P8.EAST","P8.JONES","P8.MTZ","P8.SAC","P8.SJR","D16.AG","D16.EAST","D16.JONES","D16.MTZ","D16.SAC","D16.SJR","MD10A.AG","MD10A.EAST","MD10A.JONES","MD10A.MTZ","MD10A.SAC","MD10A.SJR","NZS42.AG","NZS42.EAST","NZS42.JONES","NZS42.MTZ","NZS42.SAC","NZS42.SJR","year","month"
1991-02-11,1.717,0.041,0,63.179,35.007,0.021,3.473,0.072,0,32.451,63.909,0.032,4.249,0.057,0,12.759,82.823,0.023,4.25,0.111,0,2.246,93.334,0.021,5.515,0.246,0,2.365,91.731,0.105,3.338,0.062,0,32.568,63.937,0.028,0.118,0.003,0,97.311,2.563,0.002,0.927,0.028,0,78.462,20.546,0.015,0.927,0.024,0,79.553,19.464,0.012,2.351,0.063,0,47.776,49.727,0.032,22.728,28.588,0,0.024,6.193,42.291,4.923,0.085,0,5.556,89.332,0.027,24.384,2.139,"0",0.003,73.305,0.167,1.808,0.078,0,55.152,42.848,0.041,1991,2
1991-02-12,1.814,0.042,0,61.653,36.434,0.02,3.603,0.072,0,30.917,65.312,0.032,4.206,0.057,0,12.928,82.701,0.022,4.244,0.131,0,2.111,93.457,0.021,5.735,0.273,0,2.386,91.439,0.129,3.361,0.061,0,32.162,64.322,0.027,0.136,0.004,0,96.947,2.908,0.002,0.967,0.029,0,77.863,21.104,0.015,1.019,0.025,0,77.899,21.024,0.013,2.368,0.062,0,48.197,49.292,0.031,22.303,30.058,0,0.019,4.942,42.501,4.898,0.083,0,5.221,89.699,0.026,24.485,2.13,"0",0.003,73.223,0.158,1.828,0.077,0,55.07,42.913,0.041,1991,2
1991-02-13,1.934,0.042,0,59.649,38.315,0.021,3.787,0.073,0,28.502,67.541,0.031,4.221,0.056,0,12.565,83.052,0.021,4.274,0.17,0,1.956,93.546,0.021,5.952,0.297,0,2.402,91.163,0.148,3.432,0.061,0,31.033,65.38,0.027,0.143,0.004,0,96.85,2.999,0.002,0.998,0.028,0,77.492,21.444,0.015,1.117,0.027,0,76.124,22.696,0.013,2.376,0.06,0,48.775,48.71,0.03,21.928,31.313,0,0.013,3.405,43.161,4.877,0.081,0,4.835,90.114,0.024,24.795,2.118,"0",0.003,72.928,0.155,1.848,0.075,0,55.028,42.938,0.04,1991,2
1991-02-14,1.908,0.041,0,60.467,37.526,0.02,3.789,0.071,0,28.643,67.402,0.03,4.21,0.057,0,13.459,82.172,0.022,4.335,0.189,0,1.929,93.493,0.02,5.997,0.291,0,2.46,91.08,0.133,3.409,0.06,0,31.818,64.621,0.026,0.134,0.003,0,97.089,2.769,0.002,0.98,0.027,0,78.215,20.742,0.014,1.083,0.025,0,77.093,21.765,0.012,2.363,0.057,0,49.628,47.873,0.028,22.21,31.216,0,0.011,2.859,43.522,4.858,0.08,0,4.959,90.011,0.023,25.175,2.111,"0",0.003,72.557,0.153,1.866,0.073,0,55.114,42.837,0.039,1991,2
1991-02-15,1.867,0.039,0,61.574,36.464,0.019,3.773,0.069,0,29.18,66.885,0.029,4.202,0.057,0,14.498,81.142,0.021,4.396,0.195,0,1.949,93.408,0.02,6.031,0.285,0,2.514,91.011,0.12,3.365,0.059,0,32.962,63.525,0.026,0.127,0.003,0,97.264,2.601,0.002,0.973,0.026,0,78.664,20.303,0.013,1.059,0.024,0,77.785,21.1,0.012,2.381,0.055,0,49.812,47.675,0.027,22.651,30.911,0,0.01,2.638,43.607,4.865,0.081,0,5.224,89.74,0.023,25.541,2.111,"0",0.003,72.19,0.153,1.908,0.071,0,54.842,43.073,0.037,1991,2
1991-02-16,1.923,0.039,0,60.747,37.235,0.018,3.866,0.07,0,28.158,67.814,0.028,4.255,0.058,0,14.303,81.285,0.021,4.454,0.229,0,1.875,93.391,0.02,6.163,0.293,0,2.537,90.846,0.121,3.398,0.058,0,32.765,63.691,0.025,0.156,0.004,0,96.684,3.151,0.002,1.022,0.026,0,77.866,21.051,0.013,1.136,0.025,0,76.397,22.409,0.012,2.461,0.055,0,48.751,48.656,0.027,23.127,30.585,0,0.008,2.135,43.96,4.893,0.083,0,5.198,89.738,0.022,25.708,2.124,"0",0.003,72.014,0.15,1.91,0.07,0,55.158,42.758,0.037,1991,2
1991-02-17,2.065,0.04,0,58.303,39.533,0.019,4.053,0.071,0,25.675,70.107,0.028,4.338,0.057,0,13.35,82.155,0.02,4.522,0.286,0,1.742,93.401,0.021,6.22,0.294,0,2.561,90.772,0.114,3.506,0.059,0,31.251,65.096,0.024,0.17,0.004,0,96.417,3.404,0.002,1.098,0.027,0,76.494,22.343,0.013,1.254,0.026,0,74.182,24.501,0.012,2.549,0.055,0,47.458,49.86,0.026,24.07,29.586,0,0.005,1.494,44.653,4.926,0.088,0,4.918,89.984,0.021,26.011,2.138,"0",0.003,71.693,0.153,1.928,0.069,0,55.125,42.775,0.036,1991,2
1991-02-18,2.177,0.041,0,56.452,41.269,0.019,4.166,0.072,0,24.17,71.5,0.027,4.429,0.057,0,12.414,83,0.019,4.549,0.309,0,1.657,93.437,0.021,6.058,0.266,0,2.624,90.934,0.078,3.604,0.059,0,29.944,66.305,0.024,0.186,0.004,0,96.135,3.67,0.002,1.157,0.027,0,75.497,23.281,0.014,1.352,0.027,0,72.45,26.132,0.013,2.599,0.054,0,46.834,50.435,0.025,25.078,28.516,0,0.004,1.256,44.949,4.967,0.093,0,4.73,90.127,0.021,26.345,2.16,"0",0.003,71.337,0.154,1.939,0.068,0,55.171,42.719,0.035,1991,2
1991-02-19,2.242,0.042,0,55.518,42.138,0.018,4.262,0.073,0,22.863,72.711,0.027,4.504,0.057,0,12.019,83.32,0.018,4.62,0.352,0,1.587,93.394,0.022,6.154,0.28,0,2.63,90.813,0.083,3.689,0.059,0,28.907,67.257,0.023,0.184,0.004,0,96.197,3.609,0.002,1.169,0.027,0,75.451,23.315,0.013,1.398,0.028,0,71.755,26.78,0.013,2.624,0.054,0,46.631,50.614,0.025,26.095,27.376,0,0.004,1.056,45.269,5.006,0.1,0,4.534,90.278,0.02,26.692,2.186,"0",0.003,70.96,0.159,1.958,0.067,0,55.094,42.78,0.035,1991,2
1991-02-20,2.198,0.04,0,56.62,41.083,0.018,4.228,0.072,0,23.626,71.985,0.026,4.532,0.059,0,12.591,82.718,0.018,4.654,0.328,0,1.633,93.337,0.022,6.107,0.286,0,2.645,90.847,0.076,3.678,0.058,0,29.526,66.651,0.023,0.166,0.003,0,96.589,3.236,0.002,1.146,0.026,0,76.125,22.666,0.012,1.339,0.026,0,73.127,25.471,0.012,2.632,0.053,0,46.76,50.479,0.024,26.735,26.777,0,0.004,1.138,45.145,5.058,0.105,0,4.693,90.062,0.02,26.901,2.21,"0",0.003,70.734,0.152,1.975,0.066,0,55.072,42.788,0.034,1991,2
1991-02-21,2.026,0.037,0,60.127,37.757,0.016,4.024,0.068,0,26.966,68.856,0.024,4.522,0.06,0,14.024,81.295,0.019,4.7,0.274,0,1.826,93.151,0.02,6.052,0.317,0,2.637,90.867,0.088,3.566,0.057,0,31.945,64.35,0.022,0.144,0.003,0,97.056,2.792,0.001,1.074,0.024,0,77.763,21.106,0.011,1.164,0.022,0,76.74,22.042,0.01,2.642,0.052,0,46.861,50.369,0.024,27.048,26.729,0,0.006,1.707,44.312,5.121,0.105,0,5.287,89.402,0.02,27.142,2.224,"0",0.003,70.484,0.145,1.994,0.064,0,55.068,42.777,0.033,1991,2
1991-02-22,1.907,0.034,0,62.625,35.384,0.015,3.88,0.065,0,29.618,66.354,0.023,4.527,0.061,0,15.018,80.296,0.019,4.828,0.25,0,2.066,92.803,0.021,6.101,0.35,0,2.614,90.79,0.106,3.488,0.055,0,33.832,62.544,0.021,0.145,0.003,0,97.062,2.786,0.001,1.054,0.023,0,78.338,20.553,0.011,1.067,0.02,0,78.787,20.097,0.009,2.681,0.052,0,46.487,50.705,0.023,27.202,26.985,0,0.008,2.34,43.272,5.166,0.106,0,5.866,88.776,0.02,27.337,2.243,"0",0.003,70.274,0.141,2.019,0.063,0,54.848,42.974,0.032,1991,2
1991-02-23,1.892,0.034,0,63.155,34.872,0.014,3.861,0.065,0,30.305,65.687,0.023,4.588,0.062,0,15.046,80.205,0.018,4.919,0.259,0,2.161,92.607,0.022,6.311,0.419,0,2.55,90.526,0.157,3.502,0.055,0,34.128,62.235,0.021,0.146,0.003,0,97.06,2.787,0.001,1.073,0.022,0,78.127,20.745,0.01,1.046,0.019,0,79.33,19.576,0.008,2.737,0.052,0,45.818,51.32,0.023,27.361,27.183,0,0.009,2.504,42.753,5.215,0.109,0,5.993,88.597,0.02,27.489,2.268,"0",0.004,70.096,0.142,2.044,0.063,0,54.622,43.177,0.032,1991,2
1991-02-24,1.878,0.033,0,63.672,34.37,0.014,3.864,0.065,0,30.64,65.351,0.022,4.638,0.063,0,15.309,79.892,0.018,4.953,0.262,0,2.179,92.552,0.022,6.398,0.437,0,2.526,90.442,0.161,3.525,0.055,0,34.327,62.014,0.02,0.143,0.003,0,97.157,2.694,0.001,1.062,0.022,0,78.532,20.354,0.01,1.024,0.019,0,79.909,19.021,0.008,2.705,0.05,0,46.755,50.418,0.022,27.481,27.359,0,0.009,2.55,42.412,5.267,0.111,0,6.002,88.535,0.019,27.637,2.296,"0",0.004,69.921,0.141,2.08,0.062,0,54.25,43.515,0.031,1991,2
1991-02-25,1.879,0.032,0,63.958,34.085,0.013,3.874,0.065,0,30.96,65.021,0.021,4.674,0.064,0,15.738,79.426,0.018,4.976,0.263,0,2.188,92.518,0.022,6.472,0.448,0,2.517,90.371,0.157,3.538,0.055,0,34.7,61.629,0.019,0.14,0.003,0,97.24,2.614,0.001,1.048,0.021,0,78.959,19.941,0.009,1.021,0.018,0,80.124,18.81,0.008,2.642,0.048,0,48.288,48.952,0.021,27.547,27.547,0,0.009,2.603,42.106,5.319,0.114,0,6.035,88.447,0.019,27.611,2.332,"0",0.004,69.911,0.14,2.115,0.061,0,53.959,43.773,0.03,1991,2
1991-02-26,1.829,0.031,0,65.164,32.932,0.012,3.833,0.064,0,32.086,63.939,0.021,4.678,0.065,0,16.677,78.482,0.017,5.014,0.257,0,2.249,92.425,0.022,6.515,0.456,0,2.524,90.319,0.149,3.501,0.054,0,35.927,60.441,0.019,0.13,0.002,0,97.446,2.419,0.001,1.017,0.02,0,79.743,19.192,0.009,0.997,0.017,0,80.739,18.221,0.007,2.571,0.046,0,49.959,47.358,0.02,27.616,27.657,0,0.011,2.858,41.673,5.363,0.116,0,6.318,88.118,0.019,27.599,2.365,"0",0.004,69.897,0.135,2.145,0.059,0,53.836,43.869,0.029,1991,2
1991-02-27,1.74,0.029,0,67.072,31.116,0.012,3.734,0.062,0,34.176,61.953,0.02,4.639,0.066,0,18.244,76.956,0.017,5.078,0.242,0,2.406,92.218,0.022,6.562,0.465,0,2.551,90.238,0.148,3.413,0.053,0,38.014,58.447,0.018,0.118,0.002,0,97.691,2.185,0.000909,0.971,0.019,0,80.79,18.194,0.008,0.953,0.016,0,81.712,17.295,0.007,2.513,0.045,0,51.421,45.958,0.019,27.758,27.553,0,0.014,3.573,40.921,5.394,0.117,0,6.931,87.472,0.019,27.67,2.387,"0",0.004,69.806,0.131,2.147,0.057,0,54.253,43.455,0.028,1991,2
1991-02-28,1.587,0.027,0,70.126,28.222,0.01,3.518,0.058,0,38.109,58.244,0.018,4.529,0.066,0,20.912,74.401,0.017,5.167,0.219,0,2.723,91.834,0.021,6.567,0.461,0,2.607,90.186,0.142,3.235,0.05,0,41.57,55.075,0.017,0.104,0.002,0,97.982,1.909,0.000777,0.899,0.017,0,82.344,16.716,0.007,0.849,0.015,0,83.786,15.329,0.006,2.451,0.043,0,52.985,44.46,0.018,27.964,27.18,0,0.021,4.823,39.837,5.398,0.117,0,8.013,86.386,0.019,27.744,2.407,"0",0.005,69.715,0.127,2.172,0.055,0,54.402,43.286,0.027,1991,2
1991-03-01,1.536,0.025,0,71.316,27.087,0.01,3.391,0.056,0,40.662,55.823,0.018,4.489,0.067,0,22.332,73.021,0.017,5.178,0.204,0,2.989,91.57,0.02,6.559,0.434,0,2.706,90.143,0.122,3.138,0.049,0,43.754,52.991,0.016,0.11,0.002,0,97.879,2.006,0.000801,0.909,0.017,0,82.293,16.757,0.007,0.839,0.014,0,84.091,15.035,0.006,2.49,0.043,0,52.712,44.695,0.017,28.075,27.079,0,0.026,5.706,38.943,5.391,0.117,0,8.882,85.523,0.019,28.225,2.424,"0",0.006,69.221,0.124,2.177,0.053,0,54.814,42.875,0.025,1991,3
1991-03-02,1.805,0.029,0,66.83,31.295,0.011,3.754,0.064,0,35.812,60.299,0.018,4.754,0.07,0,18.918,76.161,0.016,5.06,0.26,0,2.609,92.014,0.024,6.901,0.479,0,2.71,89.707,0.166,3.379,0.053,0,40.43,56.069,0.016,0.164,0.003,0,96.867,2.962,0.001,1.033,0.019,0,80.05,18.872,0.008,1.055,0.018,0,80.242,18.66,0.007,2.585,0.044,0,51.415,45.895,0.017,27.461,28.567,0,0.016,3.747,40.035,5.453,0.124,0,7.744,86.596,0.019,28.961,2.445,"0",0.006,68.452,0.135,2.179,0.053,0,54.976,42.711,0.025,1991,3
1991-03-03,1.916,0.031,0,65.207,32.804,0.011,3.906,0.068,0,33.937,62.015,0.018,4.901,0.07,0,16.954,77.975,0.015,4.865,0.277,0,2.379,92.426,0.024,6.939,0.449,0,2.819,89.613,0.142,3.554,0.055,0,38.186,58.131,0.016,0.16,0.003,0,96.976,2.857,0.001,1.056,0.019,0,79.789,19.11,0.008,1.125,0.019,0,79.16,19.67,0.007,2.545,0.043,0,52.516,44.836,0.016,27.284,28.7,0,0.012,2.798,41.031,5.46,0.126,0,7.157,87.173,0.018,29.283,2.485,"0",0.005,68.088,0.137,2.189,0.052,0,55.189,42.492,0.024,1991,3
1991-03-04,1.94,0.031,0,65.089,32.898,0.011,3.875,0.067,0,34.678,61.307,0.018,4.97,0.069,0,15.327,79.53,0.014,4.705,0.364,0,2.383,92.498,0.021,6.655,0.393,0,3.073,89.747,0.094,3.66,0.057,0,36.931,59.278,0.016,0.127,0.002,0,97.617,2.251,0.000814,1.027,0.018,0,80.485,18.443,0.007,1.108,0.018,0,79.676,19.173,0.007,2.488,0.041,0,53.876,43.537,0.015,27.785,27.997,0,0.013,2.979,41.053,5.445,0.126,0,7.004,87.339,0.018,29.164,2.542,"0",0.006,68.162,0.125,2.193,0.05,0,55.531,42.149,0.023,1991,3
1991-03-05,2.498,0.04,0,56.07,41.34,0.012,4.315,0.079,0,28.735,66.794,0.018,4.843,0.053,0,7.988,87.002,0.009,4.658,0.709,0,2.038,92.552,0.02,6.457,0.372,0,3.269,89.78,0.083,4.222,0.061,0,27.15,68.479,0.015,0.259,0.004,0,95.219,4.512,0.002,1.211,0.021,0,77.215,21.523,0.008,1.584,0.026,0,71.524,26.831,0.009,2.614,0.043,0,52.133,45.151,0.015,27.686,27.813,0,0.01,2.36,41.958,5.314,0.162,0,5.696,88.746,0.017,28.614,2.64,"0",0.005,68.635,0.105,2.203,0.051,0,55.391,42.278,0.023,1991,3
1991-03-06,3.372,0.051,0,41.008,55.499,0.014,4.84,0.093,0,20.718,74.266,0.019,3.466,0.025,0,1.616,94.8,0.003,4.491,1.054,0,1.611,92.806,0.02,6.395,0.39,0,3.261,89.835,0.081,4.386,0.049,0,12.171,83.291,0.01,0.395,0.006,0,92.854,6.736,0.002,1.445,0.025,0,73.204,25.292,0.009,2.356,0.037,0,58.599,38.959,0.011,2.715,0.044,0,50.838,46.343,0.015,27.762,26.355,0,0.005,1.268,44.436,4.93,0.242,0,4.023,90.732,0.014,29.382,2.654,"0",0.004,67.843,0.116,2.198,0.051,0,55.505,42.168,0.023,1991,3
1991-03-07,3.735,0.05,0,29.083,67.05,0.012,4.851,0.087,0,16.101,78.872,0.016,2.014,0.018,0,0.66,97.251,0.002,4.044,0.975,0,1.59,93.358,0.014,6.278,0.479,0,3.178,89.947,0.083,3.312,0.03,0,5.334,91.237,0.005,0.473,0.008,0,91.611,7.898,0.002,1.686,0.028,0,69.237,29.011,0.01,2.875,0.043,0,48.934,48.087,0.012,2.801,0.046,0,49.73,47.362,0.015,28.169,25.307,0,0.004,0.96,45.386,4.49,0.246,0,3.368,91.827,0.013,30.283,2.629,"0",0.004,66.971,0.112,2.194,0.05,0,55.752,41.926,0.023,1991,3
1991-03-08,3.617,0.045,0,21.689,74.567,0.01,4.492,0.076,0,12.38,82.965,0.014,1.68,0.02,0,0.679,97.58,0.002,3.775,0.795,0,1.697,93.701,0.011,6.016,0.62,0,2.984,90.286,0.062,2.481,0.026,0,3.828,93.6,0.004,0.504,0.008,0,90.98,8.498,0.002,1.913,0.031,0,65.489,32.524,0.01,3.032,0.042,0,42.604,54.256,0.011,2.891,0.047,0,48.475,48.524,0.015,28.642,24.732,0,0.003,0.855,45.597,4.105,0.227,0,3.017,92.589,0.012,31.245,2.594,"0",0.004,66.052,0.105,2.191,0.05,0,55.956,41.727,0.023,1991,3
1991-03-09,3.356,0.041,0,20.628,75.896,0.009,3.698,0.056,0,8.927,87.242,0.01,1.827,0.019,0,0.807,97.305,0.002,3.712,0.619,0,1.91,93.723,0.01,5.631,0.702,0,2.72,90.873,0.044,2.37,0.027,0,3.871,93.673,0.004,0.401,0.006,0,92.536,7.049,0.002,2.016,0.032,0,63.607,34.3,0.01,2.646,0.035,0,46.034,51.226,0.008,3.036,0.049,0,46.028,50.822,0.015,29.383,24.536,0,0.003,1.046,44.863,3.926,0.188,0,3.158,92.668,0.011,31.844,2.564,"0",0.004,65.494,0.093,2.206,0.05,0,55.944,41.725,0.022,1991,3
1991-03-10,3.105,0.038,0,22.338,74.447,0.008,3.278,0.047,0,7.583,89.021,0.008,2.046,0.022,0,1.083,96.81,0.002,3.682,0.484,0,2.008,93.788,0.01,5.295,0.677,0,2.573,91.394,0.031,2.373,0.028,0,3.901,93.643,0.004,0.315,0.004,0,93.844,5.83,0.001,2.024,0.031,0,62.955,34.944,0.01,2.324,0.03,0,49.561,48.032,0.007,3.214,0.05,0,42.108,54.558,0.015,29.937,24.466,0,0.003,1.164,44.265,3.902,0.166,0,3.392,92.481,0.011,32.595,2.533,"0",0.004,64.783,0.085,2.239,0.049,0,55.64,41.997,0.022,1991,3
1991-03-11,2.89,0.035,0,21.035,75.973,0.007,3.248,0.048,0,7.178,89.457,0.008,2.373,0.028,0,1.273,96.29,0.003,3.585,0.435,0,1.937,94.005,0.009,5.141,0.622,0,2.543,91.638,0.025,2.429,0.029,0,3.834,93.656,0.004,0.403,0.005,0,91.482,8.1,0.001,2.128,0.032,0,60.054,37.737,0.01,2.307,0.029,0,45.084,52.527,0.007,3.382,0.05,0,35.264,61.23,0.014,30.125,24.259,0,0.003,0.915,44.537,3.818,0.171,0,3.142,92.813,0.01,33.151,2.508,"0",0.004,64.254,0.082,2.287,0.05,0,54.86,42.726,0.022,1991,3
1991-03-12,2.671,0.033,0,25.199,72.035,0.007,3.108,0.045,0,6.96,89.823,0.007,2.664,0.035,0,1.811,95.45,0.003,3.419,0.563,0,1.78,94.203,0.008,5.068,0.579,0,2.556,91.742,0.024,2.583,0.032,0,5.036,92.296,0.005,0.242,0.003,0,94.705,5.045,0.000814,1.969,0.029,0,61.293,36.665,0.008,1.888,0.024,0,52.807,45.238,0.005,3.267,0.046,0,31.568,65.044,0.012,30.813,24.132,0,0.003,1.108,43.785,3.809,0.169,0,3.013,92.957,0.01,32.937,2.508,"0",0.003,64.483,0.068,2.34,0.05,0,53.96,43.575,0.021,1991,3
1991-03-13,2.475,0.031,0,29.119,68.319,0.006,3.097,0.045,0,7.551,89.245,0.007,2.932,0.042,0,2.207,94.775,0.004,4.144,3.326,0,1.636,90.861,0.007,4.913,0.527,0,2.54,91.967,0.021,2.698,0.034,0,6.304,90.91,0.005,0.266,0.004,0,93.826,5.898,0.000864,1.838,0.026,0,61.967,36.126,0.007,1.742,0.022,0,54.387,43.809,0.005,3.092,0.042,0,27.358,69.436,0.01,31.643,24.02,0,0.004,1.468,42.71,3.832,0.236,0,2.937,92.943,0.009,32.516,2.528,"0",0.003,64.894,0.058,2.406,0.05,0,52.186,45.282,0.021,1991,3
1991-03-14,2.433,0.031,0,27.747,69.736,0.006,3.224,0.051,0,7.821,88.842,0.007,3.308,0.048,0,2.034,94.56,0.004,4.675,3.356,0,1.365,90.576,0.006,4.862,0.732,0,2.45,91.904,0.019,2.851,0.039,0,6.505,90.553,0.005,0.299,0.004,0,92.714,6.976,0.000956,1.792,0.025,0,60.472,37.669,0.007,1.796,0.023,0,50.73,47.411,0.005,2.881,0.038,0,24.418,72.596,0.009,31.894,24.298,0,0.004,1.48,42.173,3.947,0.443,0,2.586,92.974,0.008,32.096,2.551,"0",0.003,65.301,0.048,2.442,0.049,0,50.28,47.152,0.02,1991,3
1991-03-15,2.478,0.032,0,25.008,72.43,0.006,3.279,0.056,0,7.777,88.828,0.007,3.595,0.049,0,1.172,95.127,0.002,4.21,2.555,0,1.244,91.966,0.005,5.02,1.454,0,2.344,91.133,0.019,3.169,0.046,0,5.329,91.402,0.005,0.354,0.005,0,90.756,8.877,0.001,1.758,0.024,0,58.36,39.816,0.007,1.85,0.024,0,46.824,51.262,0.005,2.706,0.035,0,22.814,74.382,0.008,32.284,24.634,0,0.004,1.655,41.276,4.082,0.536,0,2.27,93.061,0.007,32.335,2.603,"0",0.003,65.016,0.042,2.442,0.048,0,48.784,48.65,0.019,1991,3
1991-03-16,2.573,0.035,0,22.913,74.429,0.005,3.35,0.059,0,7.207,89.326,0.006,2.994,0.047,0,0.671,96.233,0.001,3.952,1.889,0,1.289,92.843,0.005,5.167,1.881,0,2.206,90.699,0.017,3.289,0.049,0,4.191,92.415,0.004,0.325,0.004,0,91.178,8.486,0.000943,1.674,0.023,0,57.506,40.758,0.006,1.851,0.024,0,45.383,52.703,0.004,2.576,0.033,0,23.437,73.893,0.007,32.985,24.773,0,0.005,2.118,39.976,3.978,0.515,0,2.02,93.435,0.006,32.889,2.708,"0",0.003,64.358,0.041,2.443,0.046,0,45.903,51.532,0.018,1991,3
1991-03-17,2.51,0.035,0,25.581,71.826,0.005,3.298,0.056,0,6.996,89.593,0.005,2.542,0.05,0,0.766,96.591,0.001,3.766,1.285,0,1.413,93.505,0.005,5.082,1.802,0,2.074,91,0.014,3.034,0.05,0,4.308,92.553,0.003,0.268,0.004,0,92.471,7.252,0.000715,1.531,0.021,0,59.168,39.245,0.005,1.706,0.023,0,49.735,48.501,0.004,2.502,0.033,0,24.507,72.901,0.007,34.911,23.658,0,0.01,3.684,37.601,3.738,0.407,0,2.133,93.669,0.006,33.327,2.899,"0",0.003,63.731,0.04,2.417,0.044,0,44.478,52.988,0.016,1991,3
1991-03-18,2.56,0.038,0,22.868,74.486,0.004,3.291,0.061,0,6.677,89.914,0.005,2.385,0.054,0,0.842,96.671,0.001,3.529,0.99,0,1.334,94.116,0.005,4.97,1.604,0,1.972,91.415,0.011,2.792,0.051,0,4.136,92.967,0.003,0.315,0.004,0,90.991,8.683,0.000793,1.575,0.021,0,56.456,41.912,0.005,1.868,0.026,0,44.814,53.256,0.004,2.554,0.034,0,22.596,74.761,0.006,34.902,24.261,0,0.012,4.007,36.685,3.59,0.409,0,1.972,93.979,0.005,33.516,3.134,"0",0.003,63.308,0.037,2.401,0.043,0,42.993,54.492,0.016,1991,3
1991-03-19,2.433,0.037,0,25.052,72.431,0.004,3.154,0.062,0,6.745,89.984,0.004,2.505,0.061,0,1.043,96.342,0.001,3.424,0.764,0,1.322,94.457,0.005,4.897,1.404,0,1.928,91.731,0.01,2.703,0.054,0,4.653,92.538,0.003,0.265,0.004,0,92.322,7.404,0.000599,1.503,0.021,0,57.633,40.81,0.004,1.716,0.025,0,48.753,49.473,0.003,2.599,0.036,0,22.423,74.889,0.006,35.457,24.174,0,0.016,4.835,35.39,3.492,0.367,0,2.019,94.073,0.005,33.683,3.478,"0",0.003,62.8,0.036,2.389,0.042,0,41.63,55.869,0.015,1991,3
1991-03-20,2.318,0.038,0,26.751,70.848,0.004,3.054,0.063,0,7.22,89.61,0.004,2.675,0.061,0,1.159,96.057,0.001,3.342,0.618,0,1.309,94.697,0.004,4.764,1.201,0,1.887,92.109,0.01,2.694,0.057,0,5.181,92.017,0.002,0.257,0.004,0,92.488,7.246,0.000569,1.471,0.021,0,58.037,40.44,0.004,1.636,0.025,0,50.169,48.139,0.003,2.651,0.038,0,21.291,75.968,0.006,35.802,24.205,0,0.022,5.775,34.074,3.476,0.328,0,2.115,94.031,0.005,33.845,3.853,"0",0.003,62.265,0.034,2.4,0.042,0,39.949,57.542,0.014,1991,3
1991-03-21,2.393,0.043,0,21.99,75.53,0.003,3.102,0.077,0,6.62,90.147,0.004,2.759,0.054,0,0.885,96.253,0.001,3.217,0.578,0,1.218,94.955,0.004,4.688,1.075,0,1.824,92.373,0.01,2.749,0.058,0,4.119,93.024,0.002,0.322,0.005,0,90.36,9.307,0.00065,1.573,0.023,0,54.487,43.885,0.004,1.798,0.029,0,43.443,54.695,0.003,2.693,0.041,0,19.073,78.142,0.005,34.468,26.436,0,0.016,4.396,34.561,3.477,0.328,0,1.899,94.248,0.004,34.063,4.184,"0",0.003,61.718,0.032,2.401,0.042,0,39.587,57.903,0.014,1991,3
1991-03-22,2.493,0.047,0,17.112,80.302,0.003,3.149,0.092,0,5.464,91.242,0.004,2.696,0.052,0,0.626,96.578,0.000943,3.111,0.641,0,1.107,95.111,0.004,4.721,1.036,0,1.767,92.435,0.011,2.786,0.055,0,2.999,94.111,0.002,0.35,0.006,0,89.177,10.46,0.000643,1.653,0.025,0,51.226,47.063,0.004,1.871,0.033,0,39.455,58.605,0.003,2.662,0.042,0,18.458,78.786,0.005,33.479,27.386,0,0.005,1.654,37.349,3.426,0.332,0,1.627,94.57,0.004,34.732,4.369,"0",0.002,60.865,0.031,2.399,0.042,0,39.205,58.287,0.014,1991,3
1991-03-23,2.418,0.046,0,19.217,78.275,0.003,3.05,0.081,0,4.877,91.941,0.003,2.639,0.048,0,0.595,96.67,0.000833,3.11,0.729,0,1.092,95.039,0.003,4.617,0.968,0,1.693,92.682,0.01,2.755,0.054,0,2.901,94.241,0.002,0.242,0.004,0,92.366,7.383,0.000411,1.528,0.024,0,53.944,44.473,0.003,1.64,0.03,0,46.249,52.05,0.002,2.586,0.043,0,19.499,77.822,0.004,38.232,21.619,0,0.001,0.454,39.559,3.359,0.299,0,1.61,94.687,0.004,35.603,4.511,"0",0.002,59.852,0.031,2.402,0.042,0,38.014,59.477,0.013,1991,3
